trial_id,plot_id,on_farm,is_survey,treatment,rep,crop,dmy_total,yield_part,yield,yield_moisture,grain_P,residue_P,harvest_index,dataset_id,record_id,country,location,longitude,latitude,geo_from_source,planting_date,N_fertilizer,P_fertilizer,K_fertilizer,irrigated,land_prep_method,depth,soil_P
1,205,TRUE,FALSE,Bray_3Replace_PP,1,maize,5872.03303010184,grain,12416.142037287,15.5,30,7,0.611858413275783,doi_10.5061_dryad.95n3j32,189,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2011-05-18,0,206.5,0,,disk tillage,15,1.92
1,205,TRUE,FALSE,Bray_3Replace_PP,1,maize,5872.03303010184,grain,12416.142037287,15.5,30,7,0.611858413275783,doi_10.5061_dryad.95n3j32,190,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2011-05-18,0,206.5,0,,disk tillage,10,1.98
1,205,TRUE,FALSE,Bray_3Replace_PP,1,maize,5872.03303010184,grain,12416.142037287,15.5,30,7,0.611858413275783,doi_10.5061_dryad.95n3j32,191,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2011-05-18,0,206.5,0,,disk tillage,20,1.38
1,205,TRUE,FALSE,Bray_3Replace_PP,1,maize,5872.03303010184,grain,12416.142037287,15.5,30,7,0.611858413275783,doi_10.5061_dryad.95n3j32,192,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2011-05-18,0,206.5,0,,disk tillage,5,5.1
1,206,TRUE,FALSE,6,1,maize,5820.81563961661,grain,11807.1084084668,15.5,26,5,0.612044156441774,doi_10.5061_dryad.95n3j32,193,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2011-05-18,0,118,0,,disk tillage,5,15.6
1,206,TRUE,FALSE,6,1,maize,5820.81563961661,grain,11807.1084084668,15.5,26,5,0.612044156441774,doi_10.5061_dryad.95n3j32,194,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2011-05-18,0,118,0,,disk tillage,20,1.69
1,206,TRUE,FALSE,6,1,maize,5820.81563961661,grain,11807.1084084668,15.5,26,5,0.612044156441774,doi_10.5061_dryad.95n3j32,195,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2011-05-18,0,118,0,,disk tillage,15,1.96
1,206,TRUE,FALSE,6,1,maize,5820.81563961661,grain,11807.1084084668,15.5,26,5,0.612044156441774,doi_10.5061_dryad.95n3j32,196,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2011-05-18,0,118,0,,disk tillage,10,3.46
1,207,TRUE,FALSE,Control 0_P,1,maize,6121.70909669411,grain,12344.216842957,15.5,23,5,0.606418160463255,doi_10.5061_dryad.95n3j32,197,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2011-05-18,0,0,0,,disk tillage,5,13.5
1,207,TRUE,FALSE,Control 0_P,1,maize,6121.70909669411,grain,12344.216842957,15.5,23,5,0.606418160463255,doi_10.5061_dryad.95n3j32,198,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2011-05-18,0,0,0,,disk tillage,20,1.73
1,207,TRUE,FALSE,Control 0_P,1,maize,6121.70909669411,grain,12344.216842957,15.5,23,5,0.606418160463255,doi_10.5061_dryad.95n3j32,199,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2011-05-18,0,0,0,,disk tillage,15,1.65
1,207,TRUE,FALSE,Control 0_P,1,maize,6121.70909669411,grain,12344.216842957,15.5,23,5,0.606418160463255,doi_10.5061_dryad.95n3j32,200,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2011-05-18,0,0,0,,disk tillage,10,3.61
1,208,TRUE,FALSE,Bray_2Replace_PP,1,maize,6912.91197995825,grain,10354.2050010695,15.5,28,10,0.585854497892538,doi_10.5061_dryad.95n3j32,201,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2011-05-18,0,147.5,0,,disk tillage,5,6.44
1,208,TRUE,FALSE,Bray_2Replace_PP,1,maize,6912.91197995825,grain,10354.2050010695,15.5,28,10,0.585854497892538,doi_10.5061_dryad.95n3j32,202,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2011-05-18,0,147.5,0,,disk tillage,20,0.96
1,208,TRUE,FALSE,Bray_2Replace_PP,1,maize,6912.91197995825,grain,10354.2050010695,15.5,28,10,0.585854497892538,doi_10.5061_dryad.95n3j32,203,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2011-05-18,0,147.5,0,,disk tillage,15,0.85
1,208,TRUE,FALSE,Bray_2Replace_PP,1,maize,6912.91197995825,grain,10354.2050010695,15.5,28,10,0.585854497892538,doi_10.5061_dryad.95n3j32,204,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2011-05-18,0,147.5,0,,disk tillage,10,3.33
1,209,TRUE,FALSE,UNL_P,1,maize,5586.9070479638,grain,11453.503995718,15.5,25,5,0.610124604003545,doi_10.5061_dryad.95n3j32,205,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2011-05-18,0,112,0,,disk tillage,20,0.99
1,209,TRUE,FALSE,UNL_P,1,maize,5586.9070479638,grain,11453.503995718,15.5,25,5,0.610124604003545,doi_10.5061_dryad.95n3j32,206,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2011-05-18,0,112,0,,disk tillage,15,0.9
1,209,TRUE,FALSE,UNL_P,1,maize,5586.9070479638,grain,11453.503995718,15.5,25,5,0.610124604003545,doi_10.5061_dryad.95n3j32,207,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2011-05-18,0,112,0,,disk tillage,10,1.51
1,209,TRUE,FALSE,UNL_P,1,maize,5586.9070479638,grain,11453.503995718,15.5,25,5,0.610124604003545,doi_10.5061_dryad.95n3j32,208,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2011-05-18,0,112,0,,disk tillage,5,6.17
1,404,TRUE,FALSE,Bray_2Replace_PP,2,maize,5799.16925764192,grain,10271.8025547089,15.5,28,6,0.612202502601118,doi_10.5061_dryad.95n3j32,209,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2011-05-18,0,147.5,0,,minimum tillage,20,1.99
1,404,TRUE,FALSE,Bray_2Replace_PP,2,maize,5799.16925764192,grain,10271.8025547089,15.5,28,6,0.612202502601118,doi_10.5061_dryad.95n3j32,210,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2011-05-18,0,147.5,0,,minimum tillage,10,1.83
1,404,TRUE,FALSE,Bray_2Replace_PP,2,maize,5799.16925764192,grain,10271.8025547089,15.5,28,6,0.612202502601118,doi_10.5061_dryad.95n3j32,211,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2011-05-18,0,147.5,0,,minimum tillage,5,12.8
1,405,TRUE,FALSE,Control 0_P,2,maize,4881.0762,grain,8289.37380346585,15.5,26,4,0.596088115794028,doi_10.5061_dryad.95n3j32,212,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2011-05-18,0,0,0,,minimum tillage,10,1.83
1,405,TRUE,FALSE,Control 0_P,2,maize,4881.0762,grain,8289.37380346585,15.5,26,4,0.596088115794028,doi_10.5061_dryad.95n3j32,213,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2011-05-18,0,0,0,,minimum tillage,5,7.51
1,405,TRUE,FALSE,Control 0_P,2,maize,4881.0762,grain,8289.37380346585,15.5,26,4,0.596088115794028,doi_10.5061_dryad.95n3j32,214,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2011-05-18,0,0,0,,minimum tillage,15,2.35
1,405,TRUE,FALSE,Control 0_P,2,maize,4881.0762,grain,8289.37380346585,15.5,26,4,0.596088115794028,doi_10.5061_dryad.95n3j32,215,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2011-05-18,0,0,0,,minimum tillage,20,3.18
1,406,TRUE,FALSE,Replace_P,2,maize,6467.83805512367,grain,10907.351001355,15.5,24,7,0.601789029182307,doi_10.5061_dryad.95n3j32,216,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2011-05-18,0,118,0,,minimum tillage,20,2.96
1,406,TRUE,FALSE,Replace_P,2,maize,6467.83805512367,grain,10907.351001355,15.5,24,7,0.601789029182307,doi_10.5061_dryad.95n3j32,217,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2011-05-18,0,118,0,,minimum tillage,5,13.4
1,406,TRUE,FALSE,Replace_P,2,maize,6467.83805512367,grain,10907.351001355,15.5,24,7,0.601789029182307,doi_10.5061_dryad.95n3j32,218,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2011-05-18,0,118,0,,minimum tillage,15,2.39
1,406,TRUE,FALSE,Replace_P,2,maize,6467.83805512367,grain,10907.351001355,15.5,24,7,0.601789029182307,doi_10.5061_dryad.95n3j32,219,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2011-05-18,0,118,0,,minimum tillage,10,1.99
1,407,TRUE,FALSE,UNL_P,2,maize,6679.51693986755,grain,10812.5684301111,15.5,29,6,0.589004272284678,doi_10.5061_dryad.95n3j32,220,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2011-05-18,0,112,0,,minimum tillage,20,2.28
1,407,TRUE,FALSE,UNL_P,2,maize,6679.51693986755,grain,10812.5684301111,15.5,29,6,0.589004272284678,doi_10.5061_dryad.95n3j32,221,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2011-05-18,0,112,0,,minimum tillage,15,1.58
1,407,TRUE,FALSE,UNL_P,2,maize,6679.51693986755,grain,10812.5684301111,15.5,29,6,0.589004272284678,doi_10.5061_dryad.95n3j32,222,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2011-05-18,0,112,0,,minimum tillage,10,1.78
1,407,TRUE,FALSE,UNL_P,2,maize,6679.51693986755,grain,10812.5684301111,15.5,29,6,0.589004272284678,doi_10.5061_dryad.95n3j32,223,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2011-05-18,0,112,0,,minimum tillage,5,8.84
1,408,TRUE,FALSE,6,2,maize,5594.93941067616,grain,9922.35047924982,15.5,29,5,0.62663331614849,doi_10.5061_dryad.95n3j32,224,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2011-05-18,0,118,0,,minimum tillage,15,1.44
1,408,TRUE,FALSE,6,2,maize,5594.93941067616,grain,9922.35047924982,15.5,29,5,0.62663331614849,doi_10.5061_dryad.95n3j32,225,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2011-05-18,0,118,0,,minimum tillage,10,2.09
1,408,TRUE,FALSE,6,2,maize,5594.93941067616,grain,9922.35047924982,15.5,29,5,0.62663331614849,doi_10.5061_dryad.95n3j32,226,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2011-05-18,0,118,0,,minimum tillage,20,2.31
1,408,TRUE,FALSE,6,2,maize,5594.93941067616,grain,9922.35047924982,15.5,29,5,0.62663331614849,doi_10.5061_dryad.95n3j32,227,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2011-05-18,0,118,0,,minimum tillage,5,5.78
1,409,TRUE,FALSE,Bray_3Replace_PP,2,maize,5175.77605773237,grain,10529.6227141829,15.5,30,6,0.640025167449628,doi_10.5061_dryad.95n3j32,228,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2011-05-18,0,206.5,0,,minimum tillage,15,2.04
1,301,TRUE,FALSE,Bray_2Replace_PP,4,maize,5210.80791689552,grain,10619.7349559795,15.5,28,6,0.613253412072799,doi_10.5061_dryad.95n3j32,229,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2011-05-18,0,147.5,0,,minimum tillage,20,1.4
1,301,TRUE,FALSE,Bray_2Replace_PP,4,maize,5210.80791689552,grain,10619.7349559795,15.5,28,6,0.613253412072799,doi_10.5061_dryad.95n3j32,230,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2011-05-18,0,147.5,0,,minimum tillage,5,10.3
1,301,TRUE,FALSE,Bray_2Replace_PP,4,maize,5210.80791689552,grain,10619.7349559795,15.5,28,6,0.613253412072799,doi_10.5061_dryad.95n3j32,231,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2011-05-18,0,147.5,0,,minimum tillage,15,1.43
1,301,TRUE,FALSE,Bray_2Replace_PP,4,maize,5210.80791689552,grain,10619.7349559795,15.5,28,6,0.613253412072799,doi_10.5061_dryad.95n3j32,232,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2011-05-18,0,147.5,0,,minimum tillage,10,2.35
1,302,TRUE,FALSE,6,4,maize,5426.33078724638,grain,8604.01774266668,15.5,22,8,0.621097719640097,doi_10.5061_dryad.95n3j32,233,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2011-05-18,0,118,0,,minimum tillage,5,6.9
1,302,TRUE,FALSE,6,4,maize,5426.33078724638,grain,8604.01774266668,15.5,22,8,0.621097719640097,doi_10.5061_dryad.95n3j32,234,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2011-05-18,0,118,0,,minimum tillage,15,1.98
1,302,TRUE,FALSE,6,4,maize,5426.33078724638,grain,8604.01774266668,15.5,22,8,0.621097719640097,doi_10.5061_dryad.95n3j32,235,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2011-05-18,0,118,0,,minimum tillage,20,1.29
1,302,TRUE,FALSE,6,4,maize,5426.33078724638,grain,8604.01774266668,15.5,22,8,0.621097719640097,doi_10.5061_dryad.95n3j32,236,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2011-05-18,0,118,0,,minimum tillage,10,3.53
1,303,TRUE,FALSE,Bray_3Replace_PP,4,maize,6859.56327379384,grain,11100.1116951812,15.5,30,9,0.584472931621626,doi_10.5061_dryad.95n3j32,237,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2011-05-18,0,206.5,0,,minimum tillage,5,11.9
1,303,TRUE,FALSE,Bray_3Replace_PP,4,maize,6859.56327379384,grain,11100.1116951812,15.5,30,9,0.584472931621626,doi_10.5061_dryad.95n3j32,238,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2011-05-18,0,206.5,0,,minimum tillage,20,1.14
1,303,TRUE,FALSE,Bray_3Replace_PP,4,maize,6859.56327379384,grain,11100.1116951812,15.5,30,9,0.584472931621626,doi_10.5061_dryad.95n3j32,239,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2011-05-18,0,206.5,0,,minimum tillage,15,1.37
1,303,TRUE,FALSE,Bray_3Replace_PP,4,maize,6859.56327379384,grain,11100.1116951812,15.5,30,9,0.584472931621626,doi_10.5061_dryad.95n3j32,240,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2011-05-18,0,206.5,0,,minimum tillage,10,4.3
1,401,TRUE,FALSE,Control 0_P,4,maize,6196.44002545069,grain,10031.3299967345,15.5,26,5,0.577309915143771,doi_10.5061_dryad.95n3j32,241,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2011-05-18,0,0,0,,minimum tillage,15,1.86
1,401,TRUE,FALSE,Control 0_P,4,maize,6196.44002545069,grain,10031.3299967345,15.5,26,5,0.577309915143771,doi_10.5061_dryad.95n3j32,242,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2011-05-18,0,0,0,,minimum tillage,5,8.12
1,401,TRUE,FALSE,Control 0_P,4,maize,6196.44002545069,grain,10031.3299967345,15.5,26,5,0.577309915143771,doi_10.5061_dryad.95n3j32,243,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2011-05-18,0,0,0,,minimum tillage,10,2.89
1,401,TRUE,FALSE,Control 0_P,4,maize,6196.44002545069,grain,10031.3299967345,15.5,26,5,0.577309915143771,doi_10.5061_dryad.95n3j32,244,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2011-05-18,0,0,0,,minimum tillage,20,1.5
1,402,TRUE,FALSE,UNL_P,4,maize,4813.80417809769,grain,10288.3506756989,15.5,28,5,0.627865369489139,doi_10.5061_dryad.95n3j32,245,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2011-05-18,0,112,0,,minimum tillage,5,7.83
1,402,TRUE,FALSE,UNL_P,4,maize,4813.80417809769,grain,10288.3506756989,15.5,28,5,0.627865369489139,doi_10.5061_dryad.95n3j32,246,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2011-05-18,0,112,0,,minimum tillage,20,1.23
1,402,TRUE,FALSE,UNL_P,4,maize,4813.80417809769,grain,10288.3506756989,15.5,28,5,0.627865369489139,doi_10.5061_dryad.95n3j32,247,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2011-05-18,0,112,0,,minimum tillage,15,1.48
1,402,TRUE,FALSE,UNL_P,4,maize,4813.80417809769,grain,10288.3506756989,15.5,28,5,0.627865369489139,doi_10.5061_dryad.95n3j32,248,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2011-05-18,0,112,0,,minimum tillage,10,2.23
1,403,TRUE,FALSE,Replace_P,4,maize,5730.40445337159,grain,10500.1948735958,15.5,25,6,0.633321916522801,doi_10.5061_dryad.95n3j32,249,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2011-05-18,0,118,0,,minimum tillage,20,1.69
1,403,TRUE,FALSE,Replace_P,4,maize,5730.40445337159,grain,10500.1948735958,15.5,25,6,0.633321916522801,doi_10.5061_dryad.95n3j32,250,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2011-05-18,0,118,0,,minimum tillage,5,6.83
1,403,TRUE,FALSE,Replace_P,4,maize,5730.40445337159,grain,10500.1948735958,15.5,25,6,0.633321916522801,doi_10.5061_dryad.95n3j32,251,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2011-05-18,0,118,0,,minimum tillage,15,1.24
1,403,TRUE,FALSE,Replace_P,4,maize,5730.40445337159,grain,10500.1948735958,15.5,25,6,0.633321916522801,doi_10.5061_dryad.95n3j32,252,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2011-05-18,0,118,0,,minimum tillage,10,2.2
1,501,TRUE,FALSE,Replace_P,4,maize,6618.31952628399,grain,12560.625520062,15.5,29,8,0.608490507772409,doi_10.5061_dryad.95n3j32,253,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2011-05-18,0,118,0,,disk tillage,10,2.99
1,501,TRUE,FALSE,Replace_P,4,maize,6618.31952628399,grain,12560.625520062,15.5,29,8,0.608490507772409,doi_10.5061_dryad.95n3j32,254,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2011-05-18,0,118,0,,disk tillage,20,1.66
1,501,TRUE,FALSE,Replace_P,4,maize,6618.31952628399,grain,12560.625520062,15.5,29,8,0.608490507772409,doi_10.5061_dryad.95n3j32,255,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2011-05-18,0,118,0,,disk tillage,15,1.68
1,501,TRUE,FALSE,Replace_P,4,maize,6618.31952628399,grain,12560.625520062,15.5,29,8,0.608490507772409,doi_10.5061_dryad.95n3j32,256,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2011-05-18,0,118,0,,disk tillage,5,11.5
1,502,TRUE,FALSE,Control 0_P,4,maize,5103.16994079423,grain,10670.0298917519,15.5,24,4,0.635629534634076,doi_10.5061_dryad.95n3j32,257,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2011-05-18,0,0,0,,disk tillage,20,1.41
1,502,TRUE,FALSE,Control 0_P,4,maize,5103.16994079423,grain,10670.0298917519,15.5,24,4,0.635629534634076,doi_10.5061_dryad.95n3j32,258,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2011-05-18,0,0,0,,disk tillage,10,1.56
1,502,TRUE,FALSE,Control 0_P,4,maize,5103.16994079423,grain,10670.0298917519,15.5,24,4,0.635629534634076,doi_10.5061_dryad.95n3j32,259,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2011-05-18,0,0,0,,disk tillage,15,1.04
1,502,TRUE,FALSE,Control 0_P,4,maize,5103.16994079423,grain,10670.0298917519,15.5,24,4,0.635629534634076,doi_10.5061_dryad.95n3j32,260,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2011-05-18,0,0,0,,disk tillage,5,3.14
1,503,TRUE,FALSE,6,4,maize,4904.46677382404,grain,10740.7072096612,15.5,21,4,0.62087576551104,doi_10.5061_dryad.95n3j32,261,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2011-05-18,0,118,0,,disk tillage,20,1.19
1,503,TRUE,FALSE,6,4,maize,4904.46677382404,grain,10740.7072096612,15.5,21,4,0.62087576551104,doi_10.5061_dryad.95n3j32,262,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2011-05-18,0,118,0,,disk tillage,10,1.62
1,503,TRUE,FALSE,6,4,maize,4904.46677382404,grain,10740.7072096612,15.5,21,4,0.62087576551104,doi_10.5061_dryad.95n3j32,263,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2011-05-18,0,118,0,,disk tillage,5,4.01
1,503,TRUE,FALSE,6,4,maize,4904.46677382404,grain,10740.7072096612,15.5,21,4,0.62087576551104,doi_10.5061_dryad.95n3j32,264,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2011-05-18,0,118,0,,disk tillage,15,1.13
1,601,TRUE,FALSE,Bray_2Replace_PP,4,maize,5581.86016112478,grain,12541.5900704805,15.5,29,7,0.638768381976922,doi_10.5061_dryad.95n3j32,265,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2011-05-18,0,147.5,0,,disk tillage,20,1.07
1,601,TRUE,FALSE,Bray_2Replace_PP,4,maize,5581.86016112478,grain,12541.5900704805,15.5,29,7,0.638768381976922,doi_10.5061_dryad.95n3j32,266,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2011-05-18,0,147.5,0,,disk tillage,5,3.15
1,601,TRUE,FALSE,Bray_2Replace_PP,4,maize,5581.86016112478,grain,12541.5900704805,15.5,29,7,0.638768381976922,doi_10.5061_dryad.95n3j32,267,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2011-05-18,0,147.5,0,,disk tillage,10,1.97
1,601,TRUE,FALSE,Bray_2Replace_PP,4,maize,5581.86016112478,grain,12541.5900704805,15.5,29,7,0.638768381976922,doi_10.5061_dryad.95n3j32,268,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2011-05-18,0,147.5,0,,disk tillage,15,1.32
1,602,TRUE,FALSE,UNL_P,4,maize,5304.08838348917,grain,12653.5389754147,15.5,28,5,0.608375381524708,doi_10.5061_dryad.95n3j32,269,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2011-05-18,0,112,0,,disk tillage,20,1.35
1,602,TRUE,FALSE,UNL_P,4,maize,5304.08838348917,grain,12653.5389754147,15.5,28,5,0.608375381524708,doi_10.5061_dryad.95n3j32,270,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2011-05-18,0,112,0,,disk tillage,10,1.62
1,602,TRUE,FALSE,UNL_P,4,maize,5304.08838348917,grain,12653.5389754147,15.5,28,5,0.608375381524708,doi_10.5061_dryad.95n3j32,271,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2011-05-18,0,112,0,,disk tillage,15,1.4
1,602,TRUE,FALSE,UNL_P,4,maize,5304.08838348917,grain,12653.5389754147,15.5,28,5,0.608375381524708,doi_10.5061_dryad.95n3j32,272,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2011-05-18,0,112,0,,disk tillage,5,2.47
1,603,TRUE,FALSE,Bray_3Replace_PP,4,maize,5609.85714708393,grain,12469.0790379324,15.5,28,6,0.636332404372256,doi_10.5061_dryad.95n3j32,273,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2011-05-18,0,206.5,0,,disk tillage,20,1.32
1,603,TRUE,FALSE,Bray_3Replace_PP,4,maize,5609.85714708393,grain,12469.0790379324,15.5,28,6,0.636332404372256,doi_10.5061_dryad.95n3j32,274,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2011-05-18,0,206.5,0,,disk tillage,10,1.69
1,603,TRUE,FALSE,Bray_3Replace_PP,4,maize,5609.85714708393,grain,12469.0790379324,15.5,28,6,0.636332404372256,doi_10.5061_dryad.95n3j32,275,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2011-05-18,0,206.5,0,,disk tillage,5,3.83
1,603,TRUE,FALSE,Bray_3Replace_PP,4,maize,5609.85714708393,grain,12469.0790379324,15.5,28,6,0.636332404372256,doi_10.5061_dryad.95n3j32,276,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2011-05-18,0,206.5,0,,disk tillage,15,1.3
1,307,TRUE,FALSE,UNL_P,2,maize,6007.89545132364,grain,12007.7748455028,15.5,27,6,0.598720980428156,doi_10.5061_dryad.95n3j32,277,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2011-05-18,0,112,0,,disk tillage,5,9.87
1,307,TRUE,FALSE,UNL_P,2,maize,6007.89545132364,grain,12007.7748455028,15.5,27,6,0.598720980428156,doi_10.5061_dryad.95n3j32,278,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2011-05-18,0,112,0,,disk tillage,20,1.26
1,307,TRUE,FALSE,UNL_P,2,maize,6007.89545132364,grain,12007.7748455028,15.5,27,6,0.598720980428156,doi_10.5061_dryad.95n3j32,279,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2011-05-18,0,112,0,,disk tillage,15,1.22
1,307,TRUE,FALSE,UNL_P,2,maize,6007.89545132364,grain,12007.7748455028,15.5,27,6,0.598720980428156,doi_10.5061_dryad.95n3j32,280,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2011-05-18,0,112,0,,disk tillage,10,2.81
1,308,TRUE,FALSE,Replace_P,2,maize,5790.84129445161,grain,11133.8753680926,15.5,29,6,0.6146546544295,doi_10.5061_dryad.95n3j32,281,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2011-05-18,0,118,0,,disk tillage,20,1.65
1,308,TRUE,FALSE,Replace_P,2,maize,5790.84129445161,grain,11133.8753680926,15.5,29,6,0.6146546544295,doi_10.5061_dryad.95n3j32,282,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2011-05-18,0,118,0,,disk tillage,15,2.02
1,308,TRUE,FALSE,Replace_P,2,maize,5790.84129445161,grain,11133.8753680926,15.5,29,6,0.6146546544295,doi_10.5061_dryad.95n3j32,283,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2011-05-18,0,118,0,,disk tillage,5,7.01
1,308,TRUE,FALSE,Replace_P,2,maize,5790.84129445161,grain,11133.8753680926,15.5,29,6,0.6146546544295,doi_10.5061_dryad.95n3j32,284,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2011-05-18,0,118,0,,disk tillage,10,1.73
1,309,TRUE,FALSE,Control 0_P,2,maize,5654.53940658228,grain,9489.48019903261,15.5,24,4,0.583487915218015,doi_10.5061_dryad.95n3j32,285,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2011-05-18,0,0,0,,disk tillage,15,1.56
